SIREN;NIC 
503108094;15
503146250;33
503146250;33
503168486;36
503184996;34
503184996;34
503184996;42
503251373;18
503251373;34
503264996;11
503330524;11
503330524;11
503423758;47
503467862;10
503507527;37
503507527;37
503507527;45
503507527;45
503520793;12
503520793;12
503548059;16
503548059;16
503574881;28
503579757;17
503579757;25
503579757;25
503628216;49
503628216;56
503676827;10
503676827;28
503681041;29
503812950;23
503812950;31
503821365;23
503821365;31
503821365;31
503835373;13
503835373;21
503835373;21
503933509;13
503944696;15
503955577;13
503955577;13
503961351;15
503976300;15
503976300;23
503997603;17
504060492;15
504169202;26
504169202;26
504174293;10
504174293;10
504176926;39
504176926;39
504258849;18
504258849;26
504262080;22
504262080;22
504427592;10
504427592;10
504427592;36
504427592;36
504429051;15
504514811;34
504514811;34
504581109;15
504581109;15
504600149;18
504619206;15
504620089;12
504620089;12
504620089;20
504641531;18
504641531;26
504711615;14
504711615;14
504720269;19
504720269;50
504725854;21
504725854;39
504788738;20
504788738;38
504831991;14
504861113;18
504902313;23
504942483;26
504942483;26
504950163;15
504950163;15
504950163;23
504963240;24
504963240;24
504977638;15
504977638;15
505011007;26
505011007;26
505039180;11
505039180;29
505061960;25
505061960;25
505085209;29
505085209;29
505123364;26
505123364;34
505142463;23
505142463;23
505189837;14
505189837;14
505248914;10
505248914;28
505272740;18
505272740;18
505277921;35
505346056;29
505346551;37
505346551;37
505353052;28
505353052;36
505367094;32
505367094;32
505370684;27
505372789;14
505387738;14
505387738;22
507411718;12
507430270;11
507430270;11
507656643;32
507656643;32
507670750;45
507670750;45
507670750;52
507670750;52
507708246;24
507708246;24
507893311;21
507893311;21
507921070;11
507946762;14
507946762;22
507968311;21
507968311;39
507982510;12
507985406;10
507985406;28
507990323;10
507990323;10
508040169;23
508040169;31
508059110;17
508059110;17
508194206;43
508217023;11
508289790;18
508289790;26
508381696;22
508381696;22
508494218;37
508521226;37
508521226;37
508578721;13
508578721;21
508625530;29
508625530;29
508639069;30
508665650;26
508665650;34
508807153;20
508807153;20
508808656;54
508850377;13
508879095;18
508879095;18
508993383;19
508993383;27
509040929;36
509040929;36
509152856;19
509157368;28
509157368;28
509157368;44
509157368;44
509164083;16
509246328;25
509246328;25
509300356;29
509374427;37
509374427;37
509389938;36
509394300;16
509394300;16
509394300;24
509425955;44
509440988;12
509440988;12
509634648;26
509634648;26
509634648;34
509635595;10
509635595;10
509642278;14
509642278;14
509702445;24
509702445;24
509761458;25
509778528;18
509778528;18
509799318;19
509799318;27
509820502;37
509820502;37
509820502;45
509820502;45
509820502;52
509820502;60
509820502;60
509820502;78
509907044;36
509907044;36
509910444;17
509910444;17
510062243;25
510138159;49
510138159;49
510138159;56
510168669;16
510168669;24
510180532;28
510203417;17
510207608;25
510207608;33
510209505;21
510209505;21
510237134;18
510237134;18
510259567;38
510274004;33
510274004;41
510301823;25
510302953;1340
510336340;11
510407976;16
510407976;16
510423866;27
510437031;22
510437031;30
510488984;38
510488984;38
510523079;42
510553282;29
510553282;37
510562812;22
510564065;17
510596273;27
510627029;18
510627029;26
510627029;34
510648785;28
510702947;19
510702947;19
510744733;47
510744733;62
510770696;19
510770696;19
510842800;29
510842800;29
510883549;14
510883549;22
510889892;20
510928450;12
510928450;20
511045965;15
511156358;34
511173924;16
511173924;16
511207672;11
511207672;11
511261059;14
511278285;24
511278285;24
511354789;22
511354789;30
511380347;19
511384026;31
511390304;26
511390304;26
511503708;22
511503708;22
511513079;34
511513079;42
511536823;12
511579070;26
511579070;34
511619959;22
511681595;19
511730889;25
511787277;25
511799512;39
511799512;39
511810939;13
511857294;25
511857294;25
511857294;58
511857294;58
511857294;74
511857294;74
511857294;82
511857294;82
511941296;28
511959421;21
511959421;39
511972903;21
511992810;24
511992810;24
512003468;34
512003468;42
512018391;31
512018391;49
512095159;12
512254053;14
512254053;14
512281197;24
512327065;11
512358854;10
512358854;10
512377656;24
512377656;24
512385881;10
512385881;10
512424128;35
512449653;17
512454562;20
512454562;20
512454562;38
512507823;23
512544701;18
512544701;18
512594037;16
512594037;16
512622788;28
512629304;19
512629304;27
512630328;15
512630328;23
512633900;18
512633900;18
512646878;11
512646878;29
512662370;18
512683186;13
512717083;20
512717083;20
512782129;47
512782129;54
512804428;13
512804428;13
512846593;30
512846593;48
512853128;35
512853128;43
512874322;13
512874322;13
512875667;10
512942343;33
512951732;35
512974486;15
513026823;15
513026823;15
513029561;42
513029561;42
513061424;59
513061424;59
513204271;29
513280479;25
513287383;14
513287383;14
513287383;22
513287383;22
513287383;30
513287383;30
513287383;48
513287383;48
513287383;55
513287383;55
513311704;29
513377721;16
513377721;16
513477349;31
513479527;14
513497768;20
513503268;23
513514075;29
513514075;29
513526400;25
513615062;25
513626770;12
513626770;20
513639724;30
513639724;30
513639724;48
513655399;14
513655399;22
513702852;31
513702852;31
513713834;10
513739995;19
513739995;19
513754663;47
513754663;47
513754663;62
513800755;11
513831636;32
513831636;40
513871699;15
514006170;21
514006170;39
514013010;20
514017060;21
514017060;21
514017060;39
514044940;21
514069798;23
514122829;21
514151281;11
514151281;11
514187632;13
514187632;21
514224179;28
514224179;28
514242858;17
514256064;56
514256064;56
514287846;34
514287846;34
514288182;17
514318989;27
514318989;35
514345081;20
514346154;16
514346154;16
514355072;34
514409010;22
514417435;21
514446178;30
514446178;30
514493378;12
514493378;12
514493378;20
514493378;20
514497486;19
514497486;27
514505759;27
514509728;10
514610625;22
514610625;22
514620996;17
514642685;36
514662758;10
514709112;23
514722172;12
514730522;18
514730522;26
514730522;26
514736958;18
514840933;14
514881069;25
514919190;17
514919190;17
514957679;12
514972678;15
514972678;23
515107530;13
515179786;14
515221596;31
515221596;31
515277127;12
515282952;24
515282952;32
515320380;22
517407243;16
517407243;24
517420477;13
517420477;13
517481420;19
517481420;27
517515920;18
517517348;28
517584892;49
517584892;49
517635157;20
517635157;38
517678199;12
517684346;29
517684346;37
517708756;13
517723201;29
517723201;29
517727665;13
517727665;13
517737904;22
517737904;22
517737904;63
517737904;63
517737904;71
517737904;71
517764452;44
517784690;11
517826210;18
517876884;43
517887915;18
517902284;36
517920211;11
517922662;21
518004106;51
518004106;69
518015078;42
518015078;59
518033865;24
518033865;32
518050315;36
518071055;17
518071055;17
518093646;25
518093646;25
518123807;35
518123807;35
518138904;17
518138904;25
518270673;16
518270673;16
518284195;14
518284195;14
518284799;21
518315072;18
518315072;26
518317268;10
518317268;10
518317268;28
518327242;13
518327242;21
518428685;29
518556824;10
518568266;10
518635164;16
518640180;23
518671482;17
518671482;25
518675970;33
518678131;21
518680376;10
518680376;10
518687066;28
518687066;36
518697339;43
518720925;32
518720925;32
518720925;891
518740832;10
518740832;10
518740832;28
518834882;12
518885041;47
518942859;27
518942859;35
518980719;26
518980719;34
518991336;42
518991336;42
519094197;34
519094197;42
519164735;28
519175087;39
519175087;54
519279970;23
519279970;23
519279970;31
519279970;31
519299044;15
519356794;23
519356794;23
519361588;22
519362107;20
519394183;31
519466940;29
519488605;30
519488605;48
519489538;16
519489538;16
519531834;17
519531834;17
519531834;25
519531834;25
519531834;41
519531834;41
519531834;58
519531834;58
519531834;66
519531834;66
519531834;116
519531834;116
519531834;124
519531834;124
519531834;132
519531834;132
519531834;140
519531834;140
519531834;199
519531834;199
519531834;215
519531834;215
519531834;256
519531834;256
519531834;272
519531834;272
519531834;298
519531834;298
519531834;314
519531834;314
519531834;322
519531834;322
519531834;330
519531834;330
519531834;348
519531834;348
519531834;363
519531834;363
519531834;371
519531834;371
519531834;389
519531834;389
519531834;397
519531834;397
519531834;405
519531834;405
519531834;413
519531834;413
519531834;421
519531834;421
519531834;439
519531834;439
519531834;447
519531834;447
519531834;454
519536742;25
519603336;24
519603336;32
519630339;25
519630339;33
519651277;39
519652101;30
519673800;16
519676001;34
519736185;17
519760714;21
519881635;22
519881635;30
